1.50000,-0.0004,-0.0131,0.0118,1.3808,0.1192,-9.7259,0.2965,0.0050,0.8400,15.0000,0
1.51000,-0.0004,-0.0131,0.0118,1.3768,0.1273,-9.7230,0.2965,0.0055,0.8400,15.0000,0
1.52000,-0.0003,-0.0131,0.0119,1.3762,0.1247,-9.7272,0.2970,0.0050,0.8395,15.0000,0
1.53000,-0.0004,-0.0131,0.0119,1.3828,0.1240,-9.7248,0.2970,0.0050,0.8395,15.0000,0
1.54000,-0.0004,-0.0131,0.0118,1.3638,0.1265,-9.7219,0.2970,0.0055,0.8400,15.0000,0
1.55000,-0.0004,-0.0131,0.0118,1.3718,0.1261,-9.7260,0.2965,0.0055,0.8395,15.0000,0
1.56000,-0.0003,-0.0131,0.0118,1.3745,0.1226,-9.7238,0.2965,0.0055,0.8400,15.0000,0
1.57000,-0.0004,-0.0131,0.0119,1.3667,0.1184,-9.7276,0.2965,0.0055,0.8400,15.0000,0
1.58000,-0.0004,-0.0131,0.0119,1.3719,0.1190,-9.7199,0.2970,0.0055,0.8395,15.0000,0
1.59000,-0.0004,-0.0131,0.0118,1.3600,0.1211,-9.7272,0.2965,0.0055,0.8400,15.0000,0
1.60000,-0.0003,-0.0131,0.0119,1.3609,0.1250,-9.7171,0.2965,0.0055,0.8400,15.0000,0
1.61000,0.0039,0.0027,0.0059,1.3365,0.0169,-9.6244,0.2970,0.0050,0.8400,15.0000,0
1.62000,0.0039,0.0027,0.0059,1.3381,0.0254,-9.6237,0.2970,0.0055,0.8400,15.0000,0
1.63000,0.0039,0.0027,0.0059,1.3433,0.0119,-9.6303,0.2970,0.0055,0.8395,15.0000,0
1.64000,0.0039,0.0027,0.0059,1.3457,0.0168,-9.6201,0.2970,0.0055,0.8400,15.0000,0
1.65000,0.0039,0.0027,0.0059,1.3451,0.0186,-9.6224,0.2970,0.0055,0.8395,15.0000,0
1.66000,0.0039,0.0027,0.0059,1.3362,0.0170,-9.6240,0.2970,0.0050,0.8395,15.0000,0
